id,imageCount
NG.K&H.1994.0581,0
NG.K&H.1994.0582,0
NG.K&H.1994.0582VERSO,0
NG.K&H.1994.0583,0
NG.K&H.1994.0584,0
NG.K&H.1994.0585,0
NG.K&H.1994.0586,0
NG.K&H.1994.0587,0
NG.K&H.1994.0588,0
NG.K&H.1994.0589,0
NG.K&H.1994.0590,0
NG.K&H.1994.0591,0
NG.K&H.1994.0592,0
NG.K&H.1994.0593,0
NG.K&H.1994.0594,0
NG.K&H.1994.0595,0
NG.K&H.1994.0596,0
NG.K&H.1994.0597,0
NG.K&H.1994.0598,0
NG.K&H.1994.0599,0
NG.K&H.1994.0600,0
NG.K&H.1994.0601,0
NG.K&H.1994.0603,0
NG.K&H.1994.0604,0
NG.K&H.1995.0001,0
NG.K&H.1995.0002,0
NG.K&H.1995.0003,0
NG.K&H.1995.0004,0
NG.K&H.1995.0005,0
NG.K&H.1995.0007,0
NG.K&H.1995.0008,0
NG.K&H.1995.0009,0
NG.K&H.1995.0010,0
NG.K&H.1995.0011,0
NG.K&H.1995.0012,0
NG.K&H.1995.0013,0
NG.K&H.1995.0014,0
NG.K&H.1995.0015,0
NG.K&H.1995.0016,0
NG.K&H.1995.0017,0
NG.K&H.1995.0018,0
NG.K&H.1995.0019,0
NG.K&H.1995.0020,0
NG.K&H.1995.0021,0
NG.K&H.1995.0022,0
NG.K&H.1995.0023,0
NG.K&H.1995.0024,0
NG.K&H.1995.0025,0
NG.K&H.1995.0026,0
NG.K&H.1995.0027,0
NG.K&H.1995.0028,0
NG.K&H.1995.0029,0
NG.K&H.1995.0030,0
NG.K&H.1995.0031,0
NG.K&H.1995.0032,0
NG.K&H.1995.0033,0
NG.K&H.1995.0034,1
NG.K&H.1995.0035,0
NG.K&H.1995.0036,0
NG.K&H.1995.0037,0
NG.K&H.1995.0038,0
NG.K&H.1995.0039,0
NG.K&H.1995.0040,0
NG.K&H.1995.0041,0
NG.K&H.1995.0042,0
NG.K&H.1995.0043,0
NG.K&H.1995.0044,0
NG.K&H.1995.0045,0
NG.K&H.1995.0046,0
NG.K&H.1995.0047,0
NG.K&H.1995.0048,0
NG.K&H.1995.0049,0
NG.K&H.1995.0050,0
NG.K&H.1995.0051,0
NG.K&H.1995.0052,0
NG.K&H.1995.0053,0
NG.K&H.1995.0054,0
NG.K&H.1995.0055,0
NG.K&H.1995.0056,0
NG.K&H.1995.0057,0
NG.K&H.1995.0058,0
NG.K&H.1995.0059,0
NG.K&H.1995.0060,0
NG.K&H.1995.0061,0
NG.K&H.1995.0062,0
NG.K&H.1995.0063,0
NG.K&H.1995.0064,0
NG.K&H.1995.0065,0
NG.K&H.1995.0066,0
NG.K&H.1995.0067,0
NG.K&H.1995.0068,0
NG.K&H.1995.0069,0
NG.K&H.1995.0070,0
NG.K&H.1995.0071,0
NG.K&H.1995.0072,0
NG.K&H.1995.0073,0
NG.K&H.1995.0074,0
NG.K&H.1995.0075,0
NG.K&H.1995.0076,0
NG.K&H.1995.0077,0
NG.K&H.1995.0078,0
NG.K&H.1995.0079,0
NG.K&H.1995.0080,0
NG.K&H.1995.0081,0
NG.K&H.1995.0082,0
NG.K&H.1995.0083,0
NG.K&H.1995.0084,0
NG.K&H.1995.0085,0
NG.K&H.1995.0086,0
NG.K&H.1995.0087,0
NG.K&H.1995.0088,0
NG.K&H.1995.0089,0
NG.K&H.1995.0090,0
NG.K&H.1995.0091,0
NG.K&H.1995.0092,0
NG.K&H.1995.0093,0
NG.K&H.1995.0094,0
NG.K&H.1995.0095,0
NG.K&H.1995.0096,0
NG.K&H.1995.0097,0
NG.K&H.1995.0098,0
NG.K&H.1995.0099,0
NG.K&H.1995.0100,0
NG.K&H.1995.0101,0
NG.K&H.1995.0102,0
NG.K&H.1995.0103,0
NG.K&H.1995.0104,0
NG.K&H.1995.0105,0
NG.K&H.1995.0106,0
NG.K&H.1995.0107,0
NG.K&H.1995.0108,0
NG.K&H.1995.0109,0
NG.K&H.1995.0110,0
NG.K&H.1995.0111,0
NG.K&H.1995.0112,0
NG.K&H.1995.0113,0
NG.K&H.1995.0114,0
NG.K&H.1995.0115,0
NG.K&H.1995.0116,0
NG.K&H.1995.0117,0
NG.K&H.1995.0118,0
NG.K&H.1995.0119,0
NG.K&H.1995.0120,0
NG.K&H.1995.0121,0
NG.K&H.1995.0122,0
NG.K&H.1995.0123,0
NG.K&H.1995.0124,0
NG.K&H.1995.0125,0
NG.K&H.1995.0126,0
NG.K&H.1995.0127,0
NG.K&H.1995.0128,0
NG.K&H.1995.0129,0
NG.K&H.1995.0130,0
NG.K&H.1995.0131,0
NG.K&H.1995.0132,0
NG.K&H.1995.0133,0
NG.K&H.1995.0134,0
NG.K&H.1995.0135,0
NG.K&H.1995.0136,0
NG.K&H.1995.0137,0
NG.K&H.1995.0138,0
NG.K&H.1995.0139,0
NG.K&H.1995.0140,0
NG.K&H.1995.0141,0
NG.K&H.1995.0142,0
NG.K&H.1995.0143,0
NG.K&H.1995.0144,0
NG.K&H.1995.0145,0
NG.K&H.1995.0146,0
NG.K&H.1995.0147,0
NG.K&H.1995.0148,0
NG.K&H.1995.0149,0
NG.K&H.1995.0150,0
NG.K&H.1995.0151,0
NG.K&H.1995.0152,0
NG.K&H.1995.0153,0
NG.K&H.1995.0154,0
NG.K&H.1995.0155,0
NG.K&H.1995.0156,0
NG.K&H.1995.0157,0
NG.K&H.1995.0158,0
NG.K&H.1995.0159,0
NG.K&H.1995.0160,0
NG.K&H.1995.0161,0
NG.K&H.1995.0162,0
NG.K&H.1995.0163,0
NG.K&H.1995.0164,0
NG.K&H.1995.0165,0
NG.K&H.1995.0166,0
NG.K&H.1995.0167,0
NG.K&H.1995.0168,0
NG.K&H.1995.0169,0
NG.K&H.1995.0170,0
NG.K&H.1995.0171,0
NG.K&H.1995.0172,0
NG.K&H.1995.0173,0
NG.K&H.1995.0174,0
NG.K&H.1995.0175,0
NG.K&H.1995.0176,0
NG.K&H.1995.0177,0
NG.K&H.1995.0178,0
NG.K&H.1995.0179,0
NG.K&H.1995.0180,0
NG.K&H.1995.0181,0
NG.K&H.1995.0182,0
NG.K&H.1995.0183,0
NG.K&H.1995.0184,0
NG.K&H.1995.0185,0
NG.K&H.1995.0186,0
NG.K&H.1995.0187,0
NG.K&H.1995.0188,0
NG.K&H.1995.0189,0
NG.K&H.1995.0190,0
NG.K&H.1995.0191,0
NG.K&H.1995.0192,0
NG.K&H.1995.0193,0
NG.K&H.1995.0194,0
NG.K&H.1995.0195,0
NG.K&H.1995.0196,0
NG.K&H.1995.0197,0
NG.K&H.1995.0198,0
NG.K&H.1995.0199,0
NG.K&H.1995.0200,0
NG.K&H.1995.0201,0
NG.K&H.1995.0202,0
NG.K&H.1995.0203,0
NG.K&H.1995.0204,0
NG.K&H.1995.0205,0
NG.K&H.1995.0206,0
NG.K&H.1995.0207,0
NG.K&H.1995.0208,0
NG.K&H.1995.0209,0
NG.K&H.1995.0210,0
NG.K&H.1995.0211,0
NG.K&H.1995.0212,0
NG.K&H.1995.0213,0
NG.K&H.1995.0214,0
NG.K&H.1995.0215,0
NG.K&H.1995.0216,0
NG.K&H.1995.0217,0
NG.K&H.1995.0218,0
NG.K&H.1995.0219,0
NG.K&H.1995.0220,0
NG.K&H.1995.0221,0
NG.K&H.1995.0222,0
NG.K&H.1995.0223,0
NG.K&H.1995.0224,0
NG.K&H.1995.0225,0
NG.K&H.1995.0226,0
NG.K&H.1995.0227,0
NG.K&H.1995.0228,0
NG.K&H.1995.0229,0
NG.K&H.1995.0230,0
NG.K&H.1995.0231,0
NG.K&H.1995.0232,0
NG.K&H.1995.0233,0
NG.K&H.1995.0234,0
NG.K&H.1995.0235,0
NG.K&H.1995.0236,0
NG.K&H.1995.0237,0
NG.K&H.1995.0238,0
NG.K&H.1995.0246,0
NG.K&H.1995.0247,0
NG.K&H.1995.0265,0
NG.K&H.1995.0266,0
NG.K&H.1995.0267,0
NG.K&H.1995.0268,0
NG.K&H.1995.0269,0
NG.K&H.1995.0272,0
NG.K&H.1995.0294,0
NG.K&H.1995.0295,0
NG.K&H.1995.0296,0
NG.K&H.1995.0297,0
NG.K&H.1995.0298,0
NG.K&H.1995.0299,0
NG.K&H.1995.0300,0
NG.K&H.1995.0301,0
NG.K&H.1995.0302,0
NG.K&H.1995.0309,0
NG.K&H.1995.0310,1
NG.K&H.1995.0311,0
NG.K&H.1995.0312,0
NG.K&H.1995.0313,0
NG.K&H.1995.0314,0
NG.K&H.1995.0315,0
NG.K&H.1995.0316,0
NG.K&H.1995.0317,0
NG.K&H.1995.0318,0
NG.K&H.1995.0319,0
NG.K&H.1995.0320,0
NG.K&H.1995.0321,0
NG.K&H.1995.0323,1
NG.K&H.1995.0324,1
NG.K&H.1995.0325,2
NG.K&H.1995.0326,2
NG.K&H.1995.0327,0
NG.K&H.1995.0328,0
NG.K&H.1995.0329,0
NG.K&H.1995.0330,0
NG.K&H.1995.0331,0
NG.K&H.1995.0332,0
NG.K&H.1995.0333,0
NG.K&H.1995.0334,1
NG.K&H.1995.0335,0
NG.K&H.1995.0336,0
NG.K&H.1995.0336VERSO,0
NG.K&H.1995.0337,2
NG.K&H.1995.0337VERSO,1
NG.K&H.1995.0338,0
NG.K&H.1995.0338VERSO,0
NG.K&H.1995.0339,0
NG.K&H.1995.0340,0
NG.K&H.1995.0340VERSO,0
NG.K&H.1995.0341,0
NG.K&H.1995.0342,0
NG.K&H.1995.0343,0
NG.K&H.1995.0344,0
NG.K&H.1995.0345,0
NG.K&H.1995.0346,0
NG.K&H.1995.0347,0
NG.K&H.1995.0348,0
NG.K&H.1995.0349,0
NG.K&H.1995.0350,0
NG.K&H.1995.0351,0
NG.K&H.1995.0352,0
NG.K&H.1995.0353,0
NG.K&H.1995.0354,0
NG.K&H.1995.0355,1
NG.K&H.1995.0356,0
NG.K&H.1995.0357,0
NG.K&H.1995.0358,1
NG.K&H.1995.0359,0
NG.K&H.1995.0360,0
NG.K&H.1995.0360VERSO,0
NG.K&H.1995.0361,0
NG.K&H.1995.0362,0
NG.K&H.1995.0363,0
NG.K&H.1995.0364,0
NG.K&H.1995.0365,0
NG.K&H.1995.0366,0
NG.K&H.1995.0367,1
NG.K&H.1995.0368,1
NG.K&H.1995.0369,0
NG.K&H.1995.0370,0
NG.K&H.1995.0371,0
NG.K&H.1995.0372,0
NG.K&H.1995.0374,0
NG.K&H.1995.0375,0
NG.K&H.1995.0376,0
NG.K&H.1995.0377,0
NG.K&H.1995.0379,0
NG.K&H.1995.0380,2
NG.K&H.1995.0380VERSO,0
NG.K&H.1995.0381,0
NG.K&H.1995.0382,0
NG.K&H.1995.0383,0
NG.K&H.1995.0384,0
NG.K&H.1995.0385,0
NG.K&H.1995.0386,0
NG.K&H.1995.0387,1
NG.K&H.1995.0388,0
NG.K&H.1995.0389,0
NG.K&H.1995.0390,0
NG.K&H.1995.0391,0
NG.K&H.1995.0392,0
NG.K&H.1995.0393,0
NG.K&H.1995.0394,0
NG.K&H.1995.0395,0
NG.K&H.1995.0396,0
NG.K&H.1995.0397,0
NG.K&H.1995.0399,0
NG.K&H.1995.0400,0
NG.K&H.1995.0403,0
NG.K&H.1995.0404,1
NG.K&H.1995.0405,3
NG.K&H.1995.0406,1
NG.K&H.1995.0407,0
NG.K&H.1995.0408,0
NG.K&H.1995.0408VERSO,0
NG.K&H.1995.0409,1
NG.K&H.1995.0410,1
NG.K&H.1995.0411,1
NG.K&H.1995.0412,1
NG.K&H.1995.0412VERSO,0
NG.K&H.1995.0413,1
NG.K&H.1995.0414,1
NG.K&H.1995.0415,3
NG.K&H.1995.0415VERSO,1
NG.K&H.1995.0416,1
NG.K&H.1995.0416VERSO,0
NG.K&H.1995.0517,0
NG.K&H.1995.0518,0
NG.K&H.1995.0519,0
NG.K&H.1995.0520,0
NG.K&H.1995.0521,0
NG.K&H.1995.0522,0
NG.K&H.1995.0523,0
NG.K&H.1995.0524,0
NG.K&H.1995.0525,0
NG.K&H.1995.0526,0
NG.K&H.1995.0527,0
NG.K&H.1995.0528,0
NG.K&H.1995.0529,0
NG.K&H.1995.0530,0
NG.K&H.1995.0531,0
NG.K&H.1995.0532,0
NG.K&H.1995.0533,0
NG.K&H.1995.0534,0
NG.K&H.1995.0535,0
NG.K&H.1995.0536,0
NG.K&H.1995.0537,0
NG.K&H.1995.0538,0
NG.K&H.1995.0539,0
NG.K&H.1995.0540,0
NG.K&H.1995.0541,0
NG.K&H.1995.0542,0
NG.K&H.1995.0543,0
NG.K&H.1995.0544,0
NG.K&H.1995.0545,0
NG.K&H.1995.0546,0
NG.K&H.1995.0547,0
NG.K&H.1995.0548,0
NG.K&H.1995.0549,0
NG.K&H.1995.0550,0
NG.K&H.1995.0551,0
NG.K&H.1995.0552,0
NG.K&H.1995.0553,0
NG.K&H.1995.0554,0
NG.K&H.1995.0555,0
NG.K&H.1995.0556,0
NG.K&H.1995.0557,0
NG.K&H.1995.0558,0
NG.K&H.1995.0559,0
NG.K&H.1995.0560,0
NG.K&H.1995.0561,0
NG.K&H.1995.0562,1
NG.K&H.1995.0563,0
NG.K&H.1995.0564,0
NG.K&H.1995.0565,0
NG.K&H.1995.0566,0
NG.K&H.1995.0567,0
NG.K&H.1995.0568,0
NG.K&H.1995.0569,0
NG.K&H.1995.0570,0
NG.K&H.1995.0571,0
NG.K&H.1995.0572,0
NG.K&H.1995.0573,0
NG.K&H.1995.0574,0
NG.K&H.1995.0575,0
NG.K&H.1995.0576,0
NG.K&H.1995.0577,0
NG.K&H.1995.0578,0
NG.K&H.1995.0579,0
NG.K&H.1995.0580,0
NG.K&H.1995.0581,0
NG.K&H.1995.0582,0
NG.K&H.1995.0583,0
NG.K&H.1995.0584,0
NG.K&H.1995.0585,0
NG.K&H.1995.0586,0
NG.K&H.1995.0587,0
NG.K&H.1995.0588,0
NG.K&H.1995.0589,0
NG.K&H.1995.0590,0
NG.K&H.1995.0591,0
NG.K&H.1995.0592,0
NG.K&H.1995.0593,0
NG.K&H.1995.0594,0
NG.K&H.1995.0595,0
NG.K&H.1995.0596,0
NG.K&H.1995.0597,0
NG.K&H.1995.0598,0
NG.K&H.1995.0599,0
NG.K&H.1995.0600,0
NG.K&H.1995.0601,0
NG.K&H.1995.0602,0
NG.K&H.1995.0603,0
NG.K&H.1995.0604,0
NG.K&H.1995.0605,0
NG.K&H.1995.0606,0
NG.K&H.1995.0607,0
NG.K&H.1995.0608,0
NG.K&H.1995.0609,0
NG.K&H.1995.0610,0
NG.K&H.1995.0611,0
NG.K&H.1995.0612,0
NG.K&H.1995.0613,0
NG.K&H.1995.0614,1
NG.K&H.1995.0615,0
NG.K&H.1995.0616,1
NG.K&H.1995.0617,1
NG.K&H.1995.0618,1
NG.K&H.1995.0619,1
NG.K&H.1995.0620,1
NG.K&H.1995.0621,1
NG.K&H.1995.0622,1
NG.K&H.1995.0623,1
NG.K&H.1995.0624,1
NG.K&H.1995.0625,1
NG.K&H.1995.0626,1
NG.K&H.1995.0627,2
NG.K&H.1995.0627VERSO,1
NG.K&H.1995.0628,0
NG.K&H.1995.0629,0
NG.K&H.1995.0630,0
NG.K&H.1995.0631,0
NG.K&H.1995.0632,0
NG.K&H.1995.0633,0
NG.K&H.1995.0634,0
NG.K&H.1995.0635,2
NG.K&H.1995.0636,2
NG.K&H.1995.0637,1
NG.K&H.1995.0638,1
NG.K&H.1995.0639,0
NG.K&H.1995.0640,0
NG.K&H.1995.0641,0
NG.K&H.1995.0642,0
NG.K&H.1995.0643,0
NG.K&H.1995.0644,1
NG.K&H.1995.0645,0
NG.K&H.1995.0646,0
NG.K&H.1995.0647,0
NG.K&H.1995.0648,0
NG.K&H.1995.0649,0
NG.K&H.1995.0650,0
NG.K&H.1995.0651,0
NG.K&H.1996.0001,0
NG.K&H.1996.0002,0
NG.K&H.1996.0003,0
NG.K&H.1996.0004,0
NG.K&H.1996.0005,1
NG.K&H.1996.0006,1
NG.K&H.1996.0007,1
NG.K&H.1996.0008,1
NG.K&H.1996.0009,0
NG.K&H.1996.0010,0
NG.K&H.1996.0011-001,2
NG.K&H.1996.0011-001verso,1
NG.K&H.1996.0011-002,2
NG.K&H.1996.0011-002verso,1
NG.K&H.1996.0011-003,2
NG.K&H.1996.0011-003verso,1
NG.K&H.1996.0011-004,2
NG.K&H.1996.0011-004verso,1
NG.K&H.1996.0011-005,2
NG.K&H.1996.0011-005verso,1
NG.K&H.1996.0011-006verso,1
NG.K&H.1996.0011-007,2
NG.K&H.1996.0011-007verso,1
NG.K&H.1996.0011-008,2
NG.K&H.1996.0011-008verso,1
NG.K&H.1996.0011-009,2
NG.K&H.1996.0011-009verso,1
NG.K&H.1996.0011-010,2
NG.K&H.1996.0011-010verso,1
NG.K&H.1996.0011-010verso,1
NG.K&H.1996.0011-010verso,1
NG.K&H.1996.0011-011,2
NG.K&H.1996.0011-011verso,1
NG.K&H.1996.0011-012,2
NG.K&H.1996.0011-012verso,1
NG.K&H.1996.0011-013,2
NG.K&H.1996.0011-013verso,1
NG.K&H.1996.0011-014verso,1
NG.K&H.1996.0011-015,2
NG.K&H.1996.0011-015verso,1
NG.K&H.1996.0011-016,2
NG.K&H.1996.0011-017verso,1
NG.K&H.1996.0011-019,2
NG.K&H.1996.0011-020,2
NG.K&H.1996.0011-020verso,1
NG.K&H.1996.0011-021verso,1
NG.K&H.1996.0011-022,2
NG.K&H.1996.0011-022verso,1
NG.K&H.1996.0011-023,2
NG.K&H.1996.0011-023verso,1
NG.K&H.1996.0011-024verso,1
NG.K&H.1996.0012,0
NG.K&H.1996.0013,0
NG.K&H.1996.0014,0
NG.K&H.1996.0015,0
NG.K&H.1996.0015VERSO,0
NG.K&H.1996.0016,0
NG.K&H.1996.0017,0
NG.K&H.1996.0018,0
NG.K&H.1996.0019,0
NG.K&H.1996.0020,0
NG.K&H.1996.0020VERSO,0
NG.K&H.1996.0021,0
NG.K&H.1996.0022,0
NG.K&H.1996.0023,0
NG.K&H.1996.0024,0
NG.K&H.1996.0025,0
NG.K&H.1996.0026,0
NG.K&H.1996.0026VERSO,0
NG.K&H.1996.0027,1
NG.K&H.1996.0028,0
NG.K&H.1996.0029,0
NG.K&H.1996.0030,0
NG.K&H.1996.0031,1
NG.K&H.1996.0032,0
NG.K&H.1996.0033,0
NG.K&H.1996.0034,0
NG.K&H.1996.0035,0
NG.K&H.1996.0036,0
NG.K&H.1996.0037,0
NG.K&H.1996.0038,1
NG.K&H.1996.0039,1
NG.K&H.1996.0040,0
NG.K&H.1996.0041,0
NG.K&H.1996.0042,0
NG.K&H.1996.0043,0
NG.K&H.1996.0044,0
NG.K&H.1996.0045,1
NG.K&H.1996.0047,0
NG.K&H.1996.0048,0
NG.K&H.1996.0049,1
NG.K&H.1996.0050,0
NG.K&H.1996.0051,0
NG.K&H.1996.0052,0
NG.K&H.1996.0053,0
NG.K&H.1996.0054,1
NG.K&H.1996.0055,1
NG.K&H.1996.0055,1
NG.K&H.1996.0056,1
NG.K&H.1996.0057,0
NG.K&H.1996.0058,0
NG.K&H.1996.0059,0
NG.K&H.1996.0060,0
NG.K&H.1996.0061,0
NG.K&H.1996.0062,0
NG.K&H.1996.0063,0
NG.K&H.1996.0064,0
NG.K&H.1996.0065,0
NG.K&H.1996.0066,1
NG.K&H.1996.0067,1
NG.K&H.1996.0068,0
NG.K&H.1996.0069,0
NG.K&H.1996.0070,1
NG.K&H.1996.0071,1
NG.K&H.1996.0072,1
NG.K&H.1996.0073,0
NG.K&H.1996.0074,0
NG.K&H.1996.0075,0
NG.K&H.1996.0076,0
NG.K&H.1996.0077,0
NG.K&H.1996.0078,0
NG.K&H.1996.0079,2
NG.K&H.1996.0080,0
NG.K&H.1996.0081,0
NG.K&H.1996.0082,1
NG.K&H.1996.0083,1
NG.K&H.1996.0084,0
NG.K&H.1996.0085,0
NG.K&H.1996.0086,0
NG.K&H.1996.0087,0
NG.K&H.1996.0088,1
NG.K&H.1996.0090,0
NG.K&H.1996.0091,1
NG.K&H.1996.0092,0
NG.K&H.1996.0093,1
NG.K&H.1996.0094,0
NG.K&H.1997.0001,2
NG.K&H.1997.0002,1
NG.K&H.1997.0003,2
NG.K&H.1997.0003VERSO,1
NG.K&H.1997.0004,1
NG.K&H.1997.0005,0
NG.K&H.1997.0006,1
NG.K&H.1997.0007,0
NG.K&H.1997.0008,1
NG.K&H.1997.0009,0
NG.K&H.1997.0010,1
NG.K&H.1997.0011,0
NG.K&H.1997.0012,1
NG.K&H.1997.0013,1
NG.K&H.1997.0014,1
NG.K&H.1997.0015,1
NG.K&H.1997.0016,1
NG.K&H.1997.0017,1
NG.K&H.1997.0018,1
NG.K&H.1997.0019,1
NG.K&H.1997.0020,1
NG.K&H.1997.0021,1
NG.K&H.1997.0022,1
NG.K&H.1997.0023,1
NG.K&H.1997.0024,1
NG.K&H.1997.0025,1
NG.K&H.1997.0026,1
NG.K&H.1997.0027,1
NG.K&H.1997.0028,1
NG.K&H.1997.0029,2
NG.K&H.1997.0029VERSO,1
NG.K&H.1997.0030,1
NG.K&H.1997.0031,1
NG.K&H.1997.0032,3
NG.K&H.1997.0032VERSO,0
NG.K&H.1997.0033,1
NG.K&H.1997.0034,1
NG.K&H.1997.0035,1
NG.K&H.1997.0036,1
NG.K&H.1997.0037,1
NG.K&H.1997.0038,1
NG.K&H.1997.0039,1
NG.K&H.1997.0040,1
NG.K&H.1997.0041,1
NG.K&H.1997.0042,1
NG.K&H.1997.0043,1
NG.K&H.1997.0044,1
NG.K&H.1997.0045,2
NG.K&H.1997.0045VERSO,1
NG.K&H.1997.0046,1
NG.K&H.1997.0047,1
NG.K&H.1997.0048,2
NG.K&H.1997.0048VERSO,1
NG.K&H.1997.0049,2
NG.K&H.1997.0049VERSO,1
NG.K&H.1997.0050,2
NG.K&H.1997.0050VERSO,1
NG.K&H.1997.0051,2
NG.K&H.1997.0052,1
NG.K&H.1997.0053,1
NG.K&H.1997.0054,1
NG.K&H.1997.0055,1
NG.K&H.1997.0056,1
NG.K&H.1997.0057,1
NG.K&H.1997.0058,2
NG.K&H.1997.0058VERSO,1
NG.K&H.1997.0059,1
NG.K&H.1997.0060,1
NG.K&H.1997.0061,1
NG.K&H.1997.0062,1
NG.K&H.1997.0063,1
NG.K&H.1997.0064,1
NG.K&H.1997.0065,1
NG.K&H.1997.0066,1
NG.K&H.1997.0067,1
NG.K&H.1997.0068,1
NG.K&H.1997.0069,1
NG.K&H.1997.0070,1
NG.K&H.1997.0071,2
NG.K&H.1997.0072,2
NG.K&H.1997.0073,1
NG.K&H.1997.0074,1
NG.K&H.1997.0075,1
NG.K&H.1997.0076,1
NG.K&H.1997.0077,1
NG.K&H.1997.0078,1
NG.K&H.1997.0079,1
NG.K&H.1997.0080,1
NG.K&H.1997.0081,1
NG.K&H.1997.0082,1
NG.K&H.1997.0083,1
NG.K&H.1997.0084,1
NG.K&H.1997.0085,1
NG.K&H.1997.0086,1
NG.K&H.1997.0087,1
NG.K&H.1997.0088,1
NG.K&H.1997.0089,1
NG.K&H.1997.0090,1
NG.K&H.1997.0091,1
NG.K&H.1997.0092,1
NG.K&H.1997.0093,1
NG.K&H.1997.0094,1
NG.K&H.1997.0095,1
NG.K&H.1997.0096,1
NG.K&H.1997.0097,1
NG.K&H.1997.0098,2
NG.K&H.1997.0098VERSO,1
NG.K&H.1997.0099,1
NG.K&H.1997.0100,1
NG.K&H.1997.0101,1
NG.K&H.1997.0102,1
NG.K&H.1997.0103,1
NG.K&H.1997.0104,1
NG.K&H.1997.0105,1
NG.K&H.1997.0106,1
NG.K&H.1997.0107,2
NG.K&H.1997.0107VERSO,1
NG.K&H.1997.0108,1
NG.K&H.1997.0109,1
NG.K&H.1997.0110,1
NG.K&H.1997.0111,1
NG.K&H.1997.0112,1
NG.K&H.1997.0113,1
NG.K&H.1997.0114,1
NG.K&H.1997.0115,2
NG.K&H.1997.0115VERSO,1
NG.K&H.1997.0116,2
NG.K&H.1997.0116VERSO,1
NG.K&H.1997.0117,1
NG.K&H.1997.0118,1
NG.K&H.1997.0119,1
NG.K&H.1997.0120,1
NG.K&H.1997.0121,1
NG.K&H.1997.0122,2
NG.K&H.1997.0122VERSO,1
NG.K&H.1997.0123,1
NG.K&H.1997.0124,1
NG.K&H.1997.0125,1
NG.K&H.1997.0126,1
NG.K&H.1997.0127,1
NG.K&H.1997.0128,1
NG.K&H.1997.0129,1
NG.K&H.1997.0130,1
NG.K&H.1997.0131,1
NG.K&H.1997.0132,1
NG.K&H.1997.0133,2
NG.K&H.1997.0133VERSO,1
NG.K&H.1997.0134,2
NG.K&H.1997.0134VERSO,1
NG.K&H.1997.0135,2
NG.K&H.1997.0135VERSO,1
NG.K&H.1997.0136,1
NG.K&H.1997.0137,1
NG.K&H.1997.0138,1
NG.K&H.1997.0139,1
NG.K&H.1997.0140,1
NG.K&H.1997.0141,2
NG.K&H.1997.0141VERSO,1
NG.K&H.1997.0142,2
NG.K&H.1997.0142VERSO,1
NG.K&H.1997.0143,1
NG.K&H.1997.0144,1
NG.K&H.1997.0145,1
NG.K&H.1997.0146,2
NG.K&H.1997.0146VERSO,1
NG.K&H.1997.0147,1
NG.K&H.1997.0148,1
NG.K&H.1997.0149,1
NG.K&H.1997.0150,1
NG.K&H.1997.0151,1
NG.K&H.1997.0152,1
NG.K&H.1997.0153,1
NG.K&H.1997.0154,1
NG.K&H.1997.0155,2
NG.K&H.1997.0155VERSO,1
NG.K&H.1997.0156,1
NG.K&H.1997.0157,1
NG.K&H.1997.0158,1
NG.K&H.1997.0159,1
NG.K&H.1997.0160,2
NG.K&H.1997.0160VERSO,1
NG.K&H.1997.0161,1
NG.K&H.1997.0162,1
NG.K&H.1997.0163,1
NG.K&H.1997.0164,1
NG.K&H.1997.0165,1
NG.K&H.1997.0166,1
NG.K&H.1997.0167,1
NG.K&H.1997.0168,2
NG.K&H.1997.0168VERSO,1
NG.K&H.1997.0169,1
NG.K&H.1997.0170,1
NG.K&H.1997.0171,1
NG.K&H.1997.0172,1
NG.K&H.1997.0173,1
NG.K&H.1997.0174,1
NG.K&H.1997.0175,1
NG.K&H.1997.0176,2
NG.K&H.1997.0176VERSO,1
NG.K&H.1997.0177,1
NG.K&H.1997.0178,1
NG.K&H.1997.0179,1
NG.K&H.1997.0180,1
NG.K&H.1997.0181,1
NG.K&H.1997.0182,2
NG.K&H.1997.0182VERSO,1
NG.K&H.1997.0183,1
NG.K&H.1997.0184,2
NG.K&H.1997.0185,1
NG.K&H.1997.0186,2
NG.K&H.1997.0186VERSO,1
NG.K&H.1997.0187,1
NG.K&H.1997.0188,1
NG.K&H.1997.0189,2
NG.K&H.1997.0189VERSO,1
NG.K&H.1997.0190,1
NG.K&H.1997.0191,1
NG.K&H.1997.0192,1
NG.K&H.1997.0193,1
NG.K&H.1997.0194,1
NG.K&H.1997.0195,2
NG.K&H.1997.0195VERSO,1
NG.K&H.1997.0196,2
NG.K&H.1997.0196VERSO,1
NG.K&H.1997.0197,1
NG.K&H.1997.0198,1
NG.K&H.1997.0199,1
NG.K&H.1997.0200,1
NG.K&H.1997.0201,1
NG.K&H.1997.0202,2
NG.K&H.1997.0202VERSO,1
NG.K&H.1997.0203,1
NG.K&H.1997.0204,2
NG.K&H.1997.0204VERSO,1
NG.K&H.1997.0205,2
NG.K&H.1997.0205VERSO,1
NG.K&H.1997.0206,2
NG.K&H.1997.0206VERSO,1
NG.K&H.1997.0207,1
NG.K&H.1997.0208,1
NG.K&H.1997.0209,1
NG.K&H.1997.0210,1
NG.K&H.1997.0211,2
NG.K&H.1997.0211VERSO,1
NG.K&H.1997.0212,2
NG.K&H.1997.0212VERSO,1
NG.K&H.1997.0213,1
NG.K&H.1997.0214,1
NG.K&H.1997.0215,1
